index,var_id,title,sub_id,sub_name,subcsa_id,subcsa_name,notes,vertical,unit,graph_id,graph_name,domain,turunan_variabel,turunan_variabel_id,vertical_variabel
278,127,Pengeluaran Per Kapita Yang Disesuaikan Menurut Jenis Kelamin (Ribu Rupiah/Kapita/Tahun),40,Gender,0,NaN,NaN,12.0,Tidak Ada Satuan,3.0,line,1401,Laki-Laki-Perempuan,1,Kuantan Singingi
798,127,Jumlah Koperasi Menurut Kecamatan,35,Usaha Mikro Kecil,0,NaN,"Sumber: Dinas Koperasi, Usaha Mikro Kecil dan Menengah Kabupaten Siak",7.0,Tidak Ada Satuan,1.0,bar,1405,Tidak Ada,0,Minas-Sungai Mandau-Kandis-Siak-Kerinci Kanan-Tualang-Dayun-Lubuk Dalam-Koto Gasib-Mempura-Sungai Apit-Bunga Raya-Sabak Auh-Pusako-KABUPATEN SIAK
330,127,Harapan Lama Sekolah,26,Indeks Pembangunan Manusia,0,NaN,NaN,11.0,Tidak Ada Satuan,3.0,line,1402,Tidak Ada,0,Kuantan Singingi-Indragiri Hulu-Indragiri Hilir-Pelalawan-Siak-Kampar-Rokan Hulu-Bengkalis-Rokan Hilir-Kepulauan Meranti-Pekanbaru-Dumai-Riau
932,127,Klasifikasi Perkotaan/Perdesaan Kecamatan Rambah Hilir,101,Pemerintahan,0,NaN,Sumber: BPS,33.0,Tidak Ada Satuan,1.0,bar,1407,Perkotaan-Perdesaan,2,Pasir Jaya-Pasir Utama-Rambah Hilir-Rambah Muda-Sungai Sitolang-Lubuk Krapat-Rambah Hilir Tengah-Rambah Hilir Timur-Rambah-Serombau Indah-Sungai Dua Indah-Muara Musu-Sejati
933,128,Klasifikasi Perkotaan/Perdesaan Kecamatan Bangun Purba,101,Pemerintahan,0,NaN,Sumber: BPS,34.0,Tidak Ada Satuan,1.0,bar,1407,Perdesaan,2,Bangun Purba-Pasir Agung-Pasir Intan-Rambah Jaya-Bangun Purba Timur Jaya-Bangun Purba Barat-Tangun
279,128,Indeks Pembangunan Manusia (IPM) Menurut Jenis Kelamin,40,Gender,0,NaN,NaN,12.0,Tidak Ada Satuan,3.0,line,1401,Laki-Laki-Perempuan,1,Kuantan Singingi
60,128,Luas Panen Tanaman Sayuran dan Buah-Buahan Semusin Menurut Jenis Tanaman,55,Hortikultura,0,NaN,"- Sumber: BPS, Statistik Pertanian Holtikultura SPH-TBF
- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",37.0,Hektar,1.0,bar,1471,Tidak Ada,0,Bawang Merah-Bawang Putih-Bayam-Buncis-Cabai Besar-Cabai Rawit-Cabai-Jamur-Kacang Panjang-Kangkung-Ketimun-Petsai-Terung-Tomat-Melon-Semangka
534,128,Tingkat Pemakaian Tempat Tidur (TPTT),16,Pariwisata,0,NaN,"Sumber : Diolah dari Hasil Sensus, Survei, dan Berbagai Sumber
Lainnya",28.0,Persen,1.0,bar,1404,Tidak Ada,0,Berbintang-Non Bintang-Jumlah
331,128,Indeks Pembangunan Manusia,26,Indeks Pembangunan Manusia,0,NaN,NaN,11.0,Persen,3.0,line,1402,Tidak Ada,0,Kuantan Singingi-Indragiri Hulu-Indragiri Hilir-Pelalawan-Siak-Kampar-Rokan Hulu-Bengkalis-Rokan Hilir-Kepulauan Meranti-Pekanbaru-Dumai-Riau
799,128,Jumlah Koperasi Menurut Jenis,35,Usaha Mikro Kecil,0,NaN,"Sumber: Dinas Koperasi, Usaha Mikro Kecil dan Menengah Kabupaten Siak",25.0,Tidak Ada Satuan,1.0,bar,1405,Tidak Ada,0,Koperasi Unit Desa-Koperasi Pertanian-Koperasi Perkebunan/Kopsa-Koperasi Peternakan-Koppontren-Koperasi Karyawan-Koperasi Serba Guna-Koperasi Pasar-Koperasi Pegawai Negeri (KPRI)-Koperasi Wanita-Koperasi Profesi-Kop Jasa Keuangan Syariah-Koperasi Simpan Pinjam-Koperasi Pengrajin-Koperasi Jasa dan Perdagangan-Koperasi Nelayan-Koperasi Sekunder (KJUB)-Kab Siak
934,129,Klasifikasi Perkotaan/Perdesaan Kecamatan Tambusai,101,Pemerintahan,0,NaN,Sumber: BPS,35.0,Tidak Ada Satuan,1.0,bar,1407,Perkotaan-Perdesaan,2,Tambusai Barat-Sungai Kumango-Batas-Tali Kumain-Rantau Panjang-Sialang Rindang-Tambusai Timur-Sukamaju-Batang Kumu-Tingkok-Lubuk Soting
280,129,Indeks Pembangunan Gender (IPG),40,Gender,0,NaN,NaN,12.0,Tidak Ada Satuan,3.0,line,1401,Tidak Ada,0,Kuantan Singingi
793,129,Banyaknya Peserta KB Aktif Menurut Kecamatan dan Jenis Alat Kontrasepsi,30,Kesehatan,0,NaN,"Sumber: Dinas Pemberdayaan Perempuan, Perlindungan Anak, Pengendalian Penduduk Keluarga Berencana Kabupaten Siak",7.0,Tidak Ada Satuan,1.0,bar,1405,IUD-MOP-MOW-Implant-Suntik-Pil-Kondom-Jumlah,1,Minas-Sungai Mandau-Kandis-Siak-Kerinci Kanan-Tualang-Dayun-Lubuk Dalam-Koto Gasib-Mempura-Sungai Apit-Bunga Raya-Sabak Auh-Pusako-KABUPATEN SIAK
332,129,Pengeluaran Perkapita,26,Indeks Pembangunan Manusia,0,NaN,NaN,11.0,Ribu Rupiah,3.0,line,1402,Tidak Ada,0,Kuantan Singingi-Indragiri Hulu-Indragiri Hilir-Pelalawan-Siak-Kampar-Rokan Hulu-Bengkalis-Rokan Hilir-Kepulauan Meranti-Pekanbaru-Dumai-Riau
61,130,Produksi Tanaman Sayuran dan Buah-Buahan Semusin Menurut Jenis Tanaman,55,Hortikultura,0,NaN,"- Sumber: BPS, Statistik Pertanian Holtikultura SPH-TBF
- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",37.0,Kuintal,1.0,bar,1471,Tidak Ada,0,Bawang Merah-Bawang Putih-Bayam-Buncis-Cabai Besar-Cabai Rawit-Cabai-Jamur-Kacang Panjang-Kangkung-Ketimun-Petsai-Terung-Tomat-Melon-Semangka
935,130,Klasifikasi Perkotaan/Perdesaan Kecamatan Tambusai Utara,101,Pemerintahan,0,NaN,Sumber: BPS,36.0,Tidak Ada Satuan,1.0,bar,1407,Perkotaan-Perdesaan,2,Suka Damai-Mahato Sakti-Rantau Sakti-Payung Sekaki-Pagar Mayang-Simpang Harapan-Mekar Jaya-Bangun Jaya-Tambusai Utara-Tanjung Medan- Mahato
216,130,Daya Listrik (kWh),7,Energi,0,NaN,NaN,26.0,Tidak Ada Satuan,3.0,line,1401,Tidak Ada,0,Produksi Listrik-Listrik Terjual-Dipakai Sendiri-Susut Hilang
794,130,Banyaknya Peserta KB Aktif Menurut Jenis Alat Kontrasepsi ,30,Kesehatan,0,NaN,"Sumber: Dinas Pemberdayaan Perempuan, Perlindungan Anak, Pengendalian Penduduk Keluarga Berencana Kabupaten Siak",26.0,Tidak Ada Satuan,1.0,bar,1405,Tidak Ada,0,IUD-MOP-MOW-Implant-Suntik-Pil-Kondom-Jumlah
333,130,Rata-rata Lama Sekolah,26,Indeks Pembangunan Manusia,0,NaN,NaN,11.0,Tidak Ada Satuan,3.0,line,1402,Tidak Ada,0,Kuantan Singingi-Indragiri Hulu-Indragiri Hilir-Pelalawan-Siak-Kampar-Rokan Hulu-Bengkalis-Rokan Hilir-Kepulauan Meranti-Pekanbaru-Dumai-Riau
319,131,Penduduk Menurut Kelompok Umur,12,Kependudukan,0,NaN,NaN,15.0,Jiwa,3.0,line,1402,Laki-laki-Perempuan-Laki-laki+Perempuan,1,0-4-5-9-10-14-15-19-20-24-25-29-30-34-35-39-40-44-45-49-50-54-55-59-60-64-65+-Total
184,131,Luas Panen Tanaman Sayuran,55,Hortikultura,0,NaN,NaN,5.0,Hektar,1.0,bar,1473,Petsai-Cabe Merah-Kacang Panjang-Kangkung-Bayam,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
535,131,Tingkat Penghunian Kamar (TPK),16,Pariwisata,0,NaN,"Sumber : Diolah dari Hasil Sensus, Survei, dan Berbagai Sumber
Lainnya",27.0,Persen,1.0,bar,1404,Tidak Ada,0,Berbintang -Non Bintang-Jumlah
936,131,Klasifikasi Perkotaan/Perdesaan Kecamatan Kepenuhan,101,Pemerintahan,0,NaN,Sumber: BPS,37.0,Tidak Ada Satuan,1.0,bar,1407,Perdesaan,2,Kepenuhan Tengah-Kepenuhan Barat-Kepenuhan Raya-Kepenuhan Baru-Kepenuhan Timur-Kepenuhan Hilir-Ulak Patian-Rantau Binuang Sakti-Kepenuhan Barat Mulya-Kepenuhan Barai Sungai Rokan Jaya
185,132,Produksi Tanaman Sayuran,55,Hortikultura,0,NaN,NaN,5.0,Kuintal,1.0,bar,1473,Petsai-Cabe Merah-Kacang Panjang-Kangkung-Bayam,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
536,132, Rata-rata Lama Menginap Tamu Hotel,16,Pariwisata,0,NaN,"Sumber : Diolah dari Hasil Sensus, Survei, dan Berbagai Sumber
Lainnya",29.0,Hari,1.0,bar,1404,Tidak Ada,0,Wisatawan Asing-Wisatawan Nusantara-Jumlah
62,132,Luas Panen Tanaman Biofarmaka Menurut Kecamatan dan Jenis Tanaman,55,Hortikultura,0,NaN,"- Sumber: BPS, Statistik Pertanian Holtikultura SPH-TBF
- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",5.0,M2,1.0,bar,1471,Jahe-Laos/Lengkuas-Kencur-Kunyit,1,Tampan-Payung Sekaki-Bukit Raya-Marpoyan Damai-Tenayan Raya-Rumbai Pesisir-Kota Pekanbaru
223,132,Jumlah Penduduk Menurut Kelompok Umur,12,Kependudukan,0,NaN,NaN,5.0,Jiwa,3.0,line,1401,Laki-laki-Perempuan-Laki-laki+Perempuan,1,0-4-5-9-10-14-15-19-20-24-25-29-30-34-35-39-40-44-45-49-50-54-55-59-60-64-65-69-70-74-75+-Total Penduduk
937,132,Klasifikasi Perkotaan/Perdesaan Kecamatan Kepenuhan Hulu,101,Pemerintahan,0,NaN,Sumber: BPS,38.0,Tidak Ada Satuan,1.0,bar,1407,Perkotaan-Perdesaan,2,Kepenuhan Jaya-Kepenuhan Hulu-Muara Jaya-Pekan Tebih-Kepayang
326,132,Garis Kemiskinan,23,Kemiskinan,0,NaN,NaN,18.0,Rp/kapita/Bulan,3.0,line,1402,Tidak Ada,0,Indragiri Hulu
748,133,Ekspor Menurut Benua,8,Ekspor-Impor,0,NaN,NaN,27.0,Tidak Ada Satuan,1.0,bar,1405,Volume (Ton)-Nilai (US$),2,Asia-Eropa-Amerika-Afrika-Australia-Oceania-Jumlah
63,133,Produksi Tanaman Biofarmaka Menurut Kecamatan dan Jenis Tanaman,55,Hortikultura,0,NaN,"- Sumber: BPS, Statistik Pertanian Holtikultura SPH-TBF
- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",5.0,KG,1.0,bar,1471,Jahe-Laos/Lengkuas-Kencur-Kunyit,1,Tampan-Payung Sekaki-Bukit Raya-Marpoyan Damai-Tenayan Raya-Rumbai Pesisir-Kota Pekanbaru
938,133,Klasifikasi Perkotaan/Perdesaan Kecamatan Kunto Darussalam,101,Pemerintahan,0,NaN,Sumber: BPS,39.0,Tidak Ada Satuan,1.0,bar,1407,Perkotaan-Perdesaan,2,Kota Intan-Kota Lama-Bukit Intan Makmur-Bagan Tujuh-Kota Raya-Kota Baru-Sungai Kuti-Pasir Indah-Muara Dilam-Pasir Luhur
327,133,Indeks Kedalaman Kemiskinan (P1),23,Kemiskinan,0,NaN,NaN,18.0,Persen,3.0,line,1402,Tidak Ada,0,Indragiri Hulu
182,133,Luas Tanaman Perkebunan,54,Perkebunan,0,NaN,NaN,5.0,Hektar,1.0,bar,1473,Karet-Kelapa Sawit-Kelapa-Kopi-Pinang-Kakao,2,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
749,134,Impor Menurut Benua,8,Ekspor-Impor,0,NaN,NaN,27.0,Tidak Ada Satuan,1.0,bar,1405,Volume (Ton)-Nilai (US$),2,Asia-Eropa-Amerika-Afrika-Australia-Oceania-Jumlah
64,134,Luas Panen Tanaman Biofarmaka Menurut Jenis Tanaman ,55,Hortikultura,0,NaN,"- Sumber: BPS, Statistik Pertanian Holtikultura SPH-TBF
- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka

",38.0,M2,1.0,bar,1471,Tidak Ada,0,Jahe-Kencur-Kunyit-Laos-Mengkudu
328,134,Indeks Keparahan Kemiskinan (P2),23,Kemiskinan,0,NaN,NaN,18.0,Persen,3.0,line,1402,Tidak Ada,0,Indragiri Hulu
939,134,Klasifikasi Perkotaan/Perdesaan Kecamatan Pagaran Tapah Darussalam,101,Pemerintahan,0,NaN,Sumber: BPS,40.0,Tidak Ada Satuan,1.0,bar,1407,Perdesaan,2,Pagaran Tapah-Kembang Damai-Sangkir Indah
183,135,Produksi Tanaman Perkebunan,54,Perkebunan,0,NaN,NaN,5.0,Ton,1.0,bar,1473,Karet-Kelapa Sawit-Kelapa-Kopi-Pinang-Kakao,2,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
346,135,Seks Rasio,40,Gender,0,NaN,NaN,7.0,Seks Rasio,3.0,line,1402,Laki-laki-Perempuan-Sex Rasio,2,Peranap-Batang Peranap-Seberida-Batang Cenaku-Batang Gansal-Kelayang-Rakit Kulim-Pasir Penyu-Lirik-Sungai Lala-Lubuk Batu Jaya-Rengat Barat-Rengat-Kuala Cenaku-Indragiri Hulu
940,135,Klasifikasi Perkotaan/Perdesaan Kecamatan Bonai Darussalam,101,Pemerintahan,0,NaN,Sumber: BPS,41.0,Tidak Ada Satuan,1.0,bar,1407,Perkotaan-Perdesaan,2,Teluk Sono-Rawa Makmur-Sontang-Bonai-Pauh-Kasang Padang-Kasang Mungkal
750,135,Impor Non Migas ,8,Ekspor-Impor,0,NaN,NaN,28.0,Tidak Ada Satuan,1.0,bar,1405,Volume (Ton)-Nilai (US$),2,Hasil Pertanian-Hasil Industri-Hasil Tambang-Hasil Lainnya
430,135,Kantor Pos Pembantu,2,Komunikasi,0,NaN,Sumber : PT. Pos Indonesia Pangkalan Kerinci,5.0,Tidak Ada Satuan,1.0,bar,1404,Tidak Ada,0,Pangkalan Kerinci-Pangkalan Kuras-Ukui-Kuala Kampar-Kabupaten Pelalawan
306,136,PDRB Atas Dasar Harga Berlaku Menurut Pengeluaran,156,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,Tahun 2018 merupakan angka sementara dan Tahun 2019 merupakan angka sangat sementara,27.0,Juta Rupiah,3.0,line,1401,Tidak Ada,0,1. Pengeluaran Konsumsi Rumah tangga-2. Pengeluaran Konsumsi LNPRT-3. Pengeluaran Konsumsi Pemerintah-4. Pembentukan Modal Tetap Bruto-5. Perubahan Inventori-6. Net Ekspor Barang dan Jasa-7. PRODUK DOMESTIK REGIONAL BRUTO
1037,136,Jumlah Penduduk Kabupaten Kepulauan Meranti Menurut Kelompok Umur dan Jenis Kelamin,12,Kependudukan,0,NaN,NaN,19.0,Jiwa,1.0,bar,1410,Tidak Ada-Laki-Laki-Perempuan-Jumlah,1,Kuantan Singingi-0-4-Indragiri Hulu-5-9-10-14-Indragiri Hilir-15-19-Pelalawan-20-24-Siak-25-29-Kampar-Rokan Hulu-30-34-Bengkalis-35-39-40-44-Rokan Hilir-Kepulauan Meranti-45-49-50-54-55-59-60-64-65-69-70-74-75+-Jumlah-Pekanbaru-Dumai
870,136,Jumlah Penduduk Menurut Kecamatan Berdasarkan Hasil Sensus Penduduk 2020 di Kabupaten Rokan Hulu,12,Kependudukan,0,NaN,Sumber: Sensus Penduduk 2020,8.0,Jiwa,1.0,bar,1407,Tidak Ada,0,Rokan IV Koto-Pendalian IV Koto-Tandun-Kabun-Ujung Batu-Rambah Samo-Rambah-Rambah Hilir-Bangun Purba-Tambusai-Tambusai Utara-Kepenuhan-Kepenuhan Hulu-Kunto Darussalam-Pagaran Tapah Darussalam-Bonai Darussalam-Rokan Hulu
338,136,Fasilitas Kesehatan,30,Kesehatan,0,NaN,NaN,7.0,Unit,3.0,line,1402,Rumah Sakit-Klinik/Klinik Bersalin-Puskesmas-Puskesmas Pembantu-Pos Yandu,1,Peranap-Batang Peranap-Seberida-Batang Cenaku-Batang Gansal-Kelayang-Rakit Kulim-Pasir Penyu-Lirik-Sungai Lala-Lubuk Batu Jaya-Rengat Barat-Rengat-Kuala Cenaku-Indragiri Hulu
894,137,Jumlah Penduduk Menurut Kecamatan dan Jenis Kelamin Berdasarkan Hasil Sensus Penduduk 2020 di Kabupaten Rokan Hulu,40,Gender,0,NaN,Sumber: Sensus Penduduk 2020,8.0,Jiwa,1.0,bar,1407,Laki-Laki-Perempuan-Jumlah,1,Rokan IV Koto-Pendalian IV Koto-Tandun-Kabun-Ujung Batu-Rambah Samo-Rambah-Rambah Hilir-Bangun Purba-Tambusai-Tambusai Utara-Kepenuhan-Kepenuhan Hulu-Kunto Darussalam-Pagaran Tapah Darussalam-Bonai Darussalam-Rokan Hulu
307,137,PDRB Atas Dasar Harga Konstan 2010 Menurut Pengeluaran,156,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,Tahun 2018 merupakan angka sementara dan Tahun 2019 merupakan angka sangat sementara,27.0,Juta Rupiah,3.0,line,1401,Tidak Ada,0,1. Pengeluaran Konsumsi Rumah tangga-2. Pengeluaran Konsumsi LNPRT-3. Pengeluaran Konsumsi Pemerintah-4. Pembentukan Modal Tetap Bruto-5. Perubahan Inventori-6. Net Ekspor Barang dan Jasa-7. PRODUK DOMESTIK REGIONAL BRUTO
449,137,Produksi Air Bersih Menurut Sumber Air yang Digunakan,7,Energi,0,NaN,"Sumber : UPT-SPAM, Dinas Pekerjaan Umum dan Penataan Ruang
Kabupaten Pelalawan",30.0,M3,1.0,bar,1404,Tidak Ada,0,Sungai-Danau-Waduk-Air Tanah-Lainnya-Jumlah 
751,137,Impor Migas,8,Ekspor-Impor,0,NaN,NaN,29.0,Tidak Ada Satuan,1.0,bar,1405,Volume (Ton)-Nilai (US$),2,Hasil Minyak
339,137,Tenaga Kesehatan,30,Kesehatan,0,NaN,NaN,7.0,Orang,3.0,line,1402,tabel tidak ada,0,tabel tidak ada
340,138,Jumlah Dokter,30,Kesehatan,0,NaN,NaN,19.0,Orang,3.0,line,1402,tabel tidak ada,0,tabel tidak ada
137,138,Banyaknya Kendaraan Bermotor Yang Terdaftar ,17,Transportasi,0,NaN,NaN,46.0,Tidak Ada Satuan,1.0,bar,1473,Tidak Ada,0,Mobil Penumpang-Truk-Bus-Sepeda Motor-Jumlah
895,138, Rasio Jenis Kelamin Menurut Kecamatan Berdasarkan Hasil Sensus Penduduk 2020 di Kabupaten Rokan Hulu,40,Gender,0,NaN,Sumber: Sensus Penduduk 2020,8.0,Tidak Ada Satuan,1.0,bar,1407,Tidak Ada,0,Rokan IV Koto-Pendalian IV Koto-Tandun-Kabun-Ujung Batu-Rambah Samo-Rambah-Rambah Hilir-Bangun Purba-Tambusai-Tambusai Utara-Kepenuhan-Kepenuhan Hulu-Kunto Darussalam-Pagaran Tapah Darussalam-Bonai Darussalam-Rokan Hulu
308,138,Laju Pertumbuhan PDRB Menurut Pengeluaran,156,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,Tahun 2017 merupakan angka sementara dan Tahun 2018 merupakan angka sangat sementara,27.0,Persen,3.0,line,1401,Tidak Ada,0,1. Pengeluaran Konsumsi Rumah tangga-2. Pengeluaran Konsumsi LNPRT-3. Pengeluaran Konsumsi Pemerintah-4. Pembentukan Modal Tetap Bruto-7. PRODUK DOMESTIK REGIONAL BRUTO
65,139,Produksi Tanaman Biofarmaka Menurut Jenis Tanaman,55,Hortikultura,0,NaN,"- Sumber: BPS, Statistik Pertanian Holtikultura SPH-TBF
- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka

",38.0,KG,1.0,bar,1471,Tidak Ada,0,Jahe-Kencur-Kunyit-Laos-Mengkudu
341,139,Persalinan,30,Kesehatan,0,NaN,NaN,7.0,Orang,3.0,line,1402,tabel tidak ada,0,tabel tidak ada
309,139,Distribusi PDRB Atas Dasar Harga Berlaku Menurut Pengeluaran,156,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,Tahun 2017 merupakan angka sementara dan Tahun 2018 merupakan angka sangat sementara,27.0,Persen,1.0,bar,1401,Tidak Ada,0,1. Pengeluaran Konsumsi Rumah tangga-2. Pengeluaran Konsumsi LNPRT-3. Pengeluaran Konsumsi Pemerintah-4. Pembentukan Modal Tetap Bruto-5. Perubahan Inventori-6. Net Ekspor Barang dan Jasa-7. PRODUK DOMESTIK REGIONAL BRUTO
731,140,Jumlah Curah Hujan dan Hari Hujan Menurut Bulan di Kabupaten Pelalawan,151,Iklim,0,NaN,Sumber : BMKG Stasiun Meteorologi Pekanbaru,31.0,Tidak Ada Satuan,1.0,bar,1404,Curah Hujan (Mm)-Hari Hujan,2,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember
1038,140,Jumlah Penduduk Kabupaten Kepulauan Meranti Menurut Kecamatan,12,Kependudukan,0,NaN,Sumber : Proyeksi BPS 2010-2020,7.0,Jiwa,1.0,bar,1410,Tidak Ada,0,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Pulau Merbau-Tasik Putri Puyu-Kepulauan Meranti
144,140,Populasi Ternak,24,Peternakan,0,NaN,NaN,5.0,Tidak Ada Satuan,1.0,bar,1473,Sapi-Kerbau-Kambing/Domba-Babi,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
310,140,Laju Impisit PDRB Menurut Pengeluaran,156,Produk Domestik Regional Bruto (Pengeluaran),0,NaN,Tahun 2017 merupakan angka sementara dan Tahun 2018 merupakan angka sangat sementara,27.0,Persen,3.0,line,1401,tabel tidak ada,0,tabel tidak ada
1049,141,IPM,26,Indeks Pembangunan Manusia,0,NaN,NaN,6.0,Tidak Ada Satuan,1.0,bar,1410,Tidak Ada,0,Kuantan Singingi-Indragiri Hulu-Indragiri Hilir-Pelalawan-Siak-Kampar-Rokan Hulu-Bengkalis-Rokan Hilir-Kepulauan Meranti-Pekanbaru-Dumai-Riau
736,141,"Luas Daerah, Persentase terhadap Luas Wilayah, Tinggi Wilayah dan Jarak ke Ibukota Kabupaten Menurut Kecamatan",153,Geografi,0,NaN,Sumber : Kementrian Dalam Negeri,5.0,Tidak Ada Satuan,1.0,bar,1404,Luas (Km2)-Persentase terhadap Luas Kabupaten (%)-Tinggi Wilayah (mdpl)-Jarak Ke Ibukota (Km),2,Langgam-Pangkalan Kerinci-Bandar Sei Kijang-Pangkalan Kuras-Ukui-Pangkalan Lesung-Bunut-Pelalawan-Bandar Petalangan-Kuala Kampar-Kerumutan-Teluk Meranti-Kabupaten Pelalawan
213,141,Tingkat Pengangguran Terbuka (TPT),6,Tenaga Kerja,0,NaN,NaN,12.0,Persen,3.0,line,1401,Tidak Ada,0,Kuantan Singingi
145,141,Jumlah Ternak Dipotong,24,Peternakan,0,NaN,NaN,5.0,Tidak Ada Satuan,1.0,bar,1473,Sapi-Kerbau-Kambing/Domba-Babi,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
66,141,Luas Panen Tanaman Hias Menurut Kecamatan dan Jenis Tanaman,55,Hortikultura,0,NaN,"- Sumber: BPS, Statistik Pertanian Holtikultura SPH-TBF
- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka
",5.0,M2,1.0,bar,1471,Anggrek-Mawar-Sedap Malam,1,Tampan-Bukit Raya-Marpoyan Damai-Tenayan Raya-Rumbai Pesisir-Kota Pekanbaru
67,142,Produksi Tanaman Hias Menurut Kecamatan dan Jenis Tanaman,55,Hortikultura,0,NaN,"- Sumber: BPS, Statistik Pertanian Holtikultura SPH-TBF
- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka


",5.0,Tangkai,1.0,bar,1471,Anggrek-Mawar-Sedap Malam,1,Tampan-Bukit Raya-Marpoyan Damai-Tenayan Raya-Rumbai Pesisir-Kota Pekanbaru
146,142,Populasi Unggas,24,Peternakan,0,NaN,NaN,5.0,Tidak Ada Satuan,1.0,bar,1473,Ayam Kampung-Ayam Pedaging-Itik/Itik Manila,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
214,142,Tingkat Partisipasi Angkatan Kerja,6,Tenaga Kerja,0,NaN,NaN,12.0,Persen,3.0,line,1401,Tidak Ada,0,Kuantan Singingi
732,143,Rata-rata Suhu Udara Menurut Bulan,151,Iklim,0,NaN,Sumber : BMKG Stasiun Meteorologi Pekanbaru,31.0,(°C),1.0,bar,1404,Maks-Min -Rata-rata,2,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember
210,143,Rata-rata Pengeluaran Per Kapita Per Bulan,5,Konsumsi dan Pengeluaran,0,NaN,NaN,28.0,Rupiah,1.0,bar,1401,Tidak Ada,0,Makanan-Bukan Makanan-Jumlah
68,143,Luas Panen Tanaman Hias Menurut Jenis Tanaman,55,Hortikultura,0,NaN,"- Sumber: BPS, Statistik Pertanian Holtikultura SPH-TBF
- Data dikutip dari Publikasi Kota Pekanbaru Dalam Angka


",41.0,M2,1.0,bar,1471,Tidak Ada,0,Adenium-Agaonema-Anggrek-Anthurium Bunga-Anthurium Daun-Anyelir-Caladium-Dracaena-Mawar-Melati-Palem-Pedang-pedangan-Pisang-pisangan-Sedap Malam
335,143,Pernikahan,27,Sosial Budaya,0,NaN,NaN,7.0,Pasangan,3.0,line,1402,tabel tidak ada,0,tabel tidak ada
896,143,Persentase Sumbangan dalam Pendapatan Kerja menurut Jenis Kelamin,40,Gender,0,NaN,NaN,1.0,Persen,3.0,line,1407,Laki-Laki-Perempuan,1,Rokan Hulu
336,144,Jemaah Haji,27,Sosial Budaya,0,NaN,NaN,7.0,Orang,3.0,line,1402,tabel tidak ada,0,tabel tidak ada
1030,144,Jumlah Perusahaan,9,Industri,0,NaN,"Sumber : Dinas PerIndustrian, Perdagangan, Koperasi dan UKM Kabupaten Kepulauan Meranti",7.0,Tidak Ada Satuan,1.0,bar,1410,Tidak Ada,0,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Pulau Merbau-Tasik Putri Puyu-Kepulauan Meranti
733,144,Kelembaban Udara Menurut Bulan,151,Iklim,0,NaN,Sumber : BMKG Stasiun Meteorologi Pekanbaru/,31.0,%,1.0,bar,1404,Maks-Min-Rata-rata,2,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember
211,144,Persentase Rata-rata Pengeluaran Per Kapita Per Bulan,5,Konsumsi dan Pengeluaran,0,NaN,NaN,28.0,Persen,2.0,pie,1401,Tidak Ada,0,Makanan-Bukan Makanan-Jumlah
